year,month,day,MJD,UT1_UTC,sigma,DeltaT
2009,6,16,54998,0.2411568,3.14e-05,65.9428432
2009,6,17,54999,0.2401155,3.99e-05,65.9438845
2009,6,18,55000,0.2391471,4.28e-05,65.9448529
2009,6,19,55001,0.238341,2.67e-05,65.94565899999999
2009,6,20,55002,0.237741,2.9000000000000004e-05,65.946259
2009,6,21,55003,0.2373373,5.08e-05,65.9466627
2009,6,22,55004,0.2371083,3.83e-05,65.9468917
2009,6,23,55005,0.236993,2.75e-05,65.947007
2009,6,24,55006,0.2368074,3.35e-05,65.9471926
2009,6,25,55007,0.2365164,4.59e-05,65.9474836
2009,6,26,55008,0.2360325,4.38e-05,65.9479675
2009,6,27,55009,0.2353692,5.35e-05,65.9486308
2009,6,28,55010,0.2346269,6.450000000000001e-05,65.9493731
2009,6,29,55011,0.2339324,3.5900000000000005e-05,65.9500676
2009,6,30,55012,0.2333888,2.47e-05,65.9506112
2009,7,1,55013,0.2330691,3.15e-05,65.9509309
2009,7,2,55014,0.233018,3.93e-05,65.950982
2009,7,3,55015,0.2331571999999999,4.77e-05,65.9508428
2009,7,4,55016,0.2334225,6.2e-05,65.9505775
2009,7,5,55017,0.2337932999999999,5.38e-05,65.9502067
2009,7,6,55018,0.2342177,3.33e-05,65.9497823
2009,7,7,55019,0.2346221,2.2700000000000003e-05,65.9493779
2009,7,8,55020,0.2349389,2.9000000000000004e-05,65.9490611
2009,7,9,55021,0.2351266,4.89e-05,65.9488734
2009,7,10,55022,0.2351892,4.36e-05,65.9488108
2009,7,11,55023,0.2351179,5.11e-05,65.94888209999999
2009,7,12,55024,0.2348945,6.14e-05,65.9491055
2009,7,13,55025,0.2345864,4.35e-05,65.9494136
2009,7,14,55026,0.2342843,3.35e-05,65.9497157
2009,7,15,55027,0.2339892,4.25e-05,65.9500108
2009,7,16,55028,0.2337753,4.74e-05,65.95022469999999
2009,7,17,55029,0.233727,3.46e-05,65.950273
2009,7,18,55030,0.2338087999999999,3.87e-05,65.95019119999999
2009,7,19,55031,0.2339512,5.91e-05,65.95004879999999
2009,7,20,55032,0.2340928,4.81e-05,65.9499072
2009,7,21,55033,0.2341639,2.64e-05,65.9498361
2009,7,22,55034,0.2340936,1.92e-05,65.9499064
2009,7,23,55035,0.2338077999999999,2.82e-05,65.9501922
2009,7,24,55036,0.2332872,3.95e-05,65.95071279999999
2009,7,25,55037,0.2325774,4.3200000000000007e-05,65.9514226
2009,7,26,55038,0.2318151,5.88e-05,65.95218489999999
2009,7,27,55039,0.2311163,4.3200000000000007e-05,65.9528837
2009,7,28,55040,0.2305573,3.57e-05,65.9534427
2009,7,29,55041,0.230232,4.1e-05,65.953768
2009,7,30,55042,0.2301558,4.66e-05,65.95384419999999
2009,7,31,55043,0.2303013,4.03e-05,65.9536987
2009,8,1,55044,0.2305808,4.77e-05,65.9534192
2009,8,2,55045,0.2309276999999999,6.41e-05,65.9530723
2009,8,3,55046,0.2312186,4.66e-05,65.95278139999999
2009,8,4,55047,0.2313929,3.6e-05,65.9526071
2009,8,5,55048,0.2314601,4.41e-05,65.95253989999999
2009,8,6,55049,0.2313619,4.77e-05,65.9526381
2009,8,7,55050,0.2310531,3.2099999999999994e-05,65.9529469
2009,8,8,55051,0.2305975,3.78e-05,65.9534025
2009,8,9,55052,0.2300193999999999,5.36e-05,65.9539806
2009,8,10,55053,0.2293569,4.730000000000001e-05,65.9546431
2009,8,11,55054,0.2287055,4.8e-05,65.9552945
2009,8,12,55055,0.2281561,6.35e-05,65.95584389999999
2009,8,13,55056,0.2277777,5.21e-05,65.9562223
2009,8,14,55057,0.2275965,3.5000000000000004e-05,65.9564035
2009,8,15,55058,0.2275889,4.19e-05,65.9564111
2009,8,16,55059,0.2276695,6.09e-05,65.95633049999999
2009,8,17,55060,0.2277297,5.18e-05,65.9562703
2009,8,18,55061,0.2276236,3.95e-05,65.9563764
2009,8,19,55062,0.2272242,4.78e-05,65.9567758
2009,8,20,55063,0.2265611,6.25e-05,65.9574389
2009,8,21,55064,0.225671,4.81e-05,65.95832899999999
2009,8,22,55065,0.2246673,4.72e-05,65.9593327
2009,8,23,55066,0.223722,6.19e-05,65.960278
2009,8,24,55067,0.2229074,4.43e-05,65.9610926
2009,8,25,55068,0.2223059,3.84e-05,65.9616941
2009,8,26,55069,0.2219266,5.19e-05,65.9620734
2009,8,27,55070,0.2217221,6.379999999999999e-05,65.9622779
2009,8,28,55071,0.221632,5.89e-05,65.962368
2009,8,29,55072,0.2215747,6.610000000000001e-05,65.96242529999999
2009,8,30,55073,0.2215041,7.06e-05,65.9624959
2009,8,31,55074,0.2213814,4.05e-05,65.9626186
2009,9,1,55075,0.2211613999999999,2.69e-05,65.9628386
2009,9,2,55076,0.2207808,3.49e-05,65.9632192
2009,9,3,55077,0.2202247,5.61e-05,65.9637753
2009,9,4,55078,0.219498,4.340000000000001e-05,65.964502
2009,9,5,55079,0.218624,4.8e-05,65.96537599999999
2009,9,6,55080,0.2176694,5.61e-05,65.96633059999999
2009,9,7,55081,0.2167268,5.55e-05,65.9672732
